tokenNumber,text,source,field,qualityScore,needsReview,tags,imagePath
1161,mean pills,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png
8980,meat heart,metadata,right_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HrxskwusD8f5CF41TfTEdwUcvvYs5bmYYvrzUGZyCQbf/image.png
4871,meat heart,metadata,right_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HzvGzKKppyK4knk1A4vrXSwWsMdCUmiMo3dRK6PBURii/image.png
3986,meat heart,metadata,right_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J3BTnJKm6YFoTdVnTCT2MZC3n93mBwwUbMPGzjkrwYky/image.png
9338,meat heart,metadata,right_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J8uFVVZwkZ3o4TEYUXYiqvcBbvVZLG32wZqTewsumLtf/image.png
4365,missing no and jellyfish uap,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HigtptGrXPzmz8F1M7s5TG7ccQnqZdic6ZfFTiMkcXBF/image.png
417,missing no and jellyfish uap,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J8sesixiuzFSj5SPw5pJ22x6qX92FT2o5izxz9oh3Cuz/image.png
3018,missing no and jellyfish uap,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J9yugQk8QnfKUGTKbYUFTx9o8B7DLNv8S4tVojuvY94d/image.png
8476,missing no and jellyfish uap,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JABZu4YuZZWKM5AgDEHdgVLXsGmFTVt4PChXcRAuQTDW/image.png
8309,officer peaked another soviet comrade,metadata,head,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVnHyk6MwfPkW3TYrhXzFA3xqmaXBPB4UtEcLwcLvwPG/image.png
7133,officer peaked another soviet comrade,metadata,head,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HoAzEQ4ny2oDg5qNsAh7UZsVzj13dqUZ2HqBZRHtv7QW/image.png
7135,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HL3qKEfTV16FutonBTmismN4gMeLg3CcyHhSrbc34wGy/image.png
2409,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HLVx5GUJhQLatuJfv5mWNKNom2Vtm678Bgm38LVizib2/image.png
4993,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HLqwpZNYXrKX86wD3E1mVXoejnSm4e64DRn743aBfB2E/image.png
5761,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HNq8429Zph1d7XzrCDUbPeHfZU7BxoWaXche1VqtHXFP/image.png
2546,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXCSE3JhQvEBviX4MMs3tPsMjLvhGiQeN7iByFVU6Pot/image.png
691,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hjp82vPC4tY6riyZ2mY64WBJTUFUKdgxpPFVxhGKumuE/image.png
2634,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hn6uECVAUkQ6aS3cZioUck3NLBHGXczTatzUtpUPM2ps/image.png
8639,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HnazQshtwf4fHZyR1dNaCsLrZqQVU2U6if8QJ2cv5wNt/image.png
4726,piss stained goblin shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JD4QATbBMpvCg1ADErSEfp1tmYFJFn8adAFevtMxTvCQ/image.png
1255,pissed cartman no respect,metadata,mouth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUU5UdUDeTAwN4DAe4Yw2QAavQwM7PcxGZqfvtKvELXY/image.png
8603,pissed cartman no respect,metadata,mouth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HpGb14JuhD4jAW7mB8kEGMKDUjKBhaPNq3aGPqq2GvB3/image.png
6493,pissed cartman no respect,metadata,mouth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JADxehs9mPmgvGL9uL4bD1rg1E8cGCnAdtjGcg24s6oj/image.png
427,raf simmons virginia creeper,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HU5EFESzcFdMczyt329j9NUV7g5WdsVWrpRQw3KXtCbg/image.png
1241,raf simmons virginia creeper,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hb5m6WgptoiXD9KteQCPYVDCPWfZzrsVeZzcpwgwMmYK/image.png
8343,raf simmons virginia creeper,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/He9gqM6ZkicFBKgwcpX1QwjL6fWybo9baMDLctkcaYY2/image.png
3228,raf simmons virginia creeper,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hm9M9fUfVcdLodTPC2zEPPNJpKUTjE3ccj2nd3P85Xtr/image.png
494,raf simmons virginia creeper,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HuppcWipE8BEpx2V8F3VrY7M4GGTmYKY9j8qds4GMB2p/image.png
9707,raf simmons virginia creeper,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JAoVqPai5kYyDrgz93to8ZdojDNYfEd1Z3uSsW3HMjcQ/image.png
2409,rainbow runescape selling,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HLVx5GUJhQLatuJfv5mWNKNom2Vtm678Bgm38LVizib2/image.png
9032,rainbow runescape selling,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HetD35Gpudar5e4pSgP4k2vtcwuP3NsBonzYGM7XPpAG/image.png
4047,rainbow runescape selling,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HzQLAjmBu6VrL7eaNdMjkyo9mXzNVJq5ajtEL8Prqzz7/image.png
286,rainbow runescape selling,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JDb9oDgpfzWUCUfYLomUyNHhwZWATxE1bDdDog91pwj9/image.png
1015,rolling into the function,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hcidfz1jWR3pY3pEBcdHGmakaoSNptcHxDFw7ZTrnXg7/image.png
8023,rolling into the function,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HwMb1jFRgYLrD2GwBTiMHLRZomKP8d5FPjDgdJYFBLPW/image.png
7199,skull of mary magdeline shrine,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HnTwgY2MNGBrAMBXTSnJ8LJRUmfJbA6c3SRepS2knaM2/image.png
6099,skull of mary magdeline shrine,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HqADVuNSG6vvVshWLu4L3ezMZtvcLnABLj6829H2fRyA/image.png
8353,the silence of the lambs,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUmwa8GZEfbhKSx8NBp9BzXHoG2VPoW2zTK1feiWcQWf/image.png
1049,the silence of the lambs,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HtLGS2v1fj4bVYxqEd54BMG1WSQQYRtg52ZJfxTCML9L/image.png
5644,the silence of the lambs,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JE99DKe6ANp22V1GKW19RQFhPkesR77nK57qvfDUruf3/image.png
9031,toji class,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HYsfLBH6KU9Ef7cvPXzE1k9MRsnDZ8RE4vY4PtQ81KDL/image.png
3916,toji class,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hez4GCKWTgiBXd3bqh2RVZ3zgMcjsSPSd432ZWYcjNkn/image.png
7922,toji class,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HswMbUMP3G4D8gCzwzznuFrv2A6SeQrGDxRDPosNxukF/image.png
9469,toji class,metadata,background,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JBKML8LhQshJUhQankxJ1VzawiAuuiCzhWNoqX1B4qR8/image.png
8921,toon blue eyes white dragon,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HRiV6WVw7wbbGrCjgzWV9dXmuskfT6oNRjUMtyN96T79/image.png
1590,toon blue eyes white dragon,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HZvCSREXi3Ax43BD3C7rQfCkq671G3Rj6Q2BVo2rN9TS/image.png
9620,toon blue eyes white dragon,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HiFKH5RKmj5hi1iJP1a5hjoTZsosrE3a4aviG887xBn4/image.png
3301,toon blue eyes white dragon,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hok7BcHXyREVDC3m5HeAaNa6QSGTDtYL32wwkKufbsVd/image.png
4950,toon blue eyes white dragon,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J36SQPm45YqjvnuBgZZfWn26Z7MgGQT7eaLb2NtdinQ7/image.png
6886,toon blue eyes white dragon,metadata,left_hand,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J9neRNwQdAsXQaSdZMfLjTiw96nwSU5VAkPKPF2uhzFw/image.png
1865,underverse tattered shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HQuWWPVN91YqviFRQTMwcFsCkxkpmL7puRLUwU1x55Gq/image.png
4670,underverse tattered shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Ho7KR4GNCqCJ3jXMBAsKUCBD1sVbRDu9SSG3jBnrDT9d/image.png
8476,underverse tattered shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JABZu4YuZZWKM5AgDEHdgVLXsGmFTVt4PChXcRAuQTDW/image.png
1327,underverse tattered shirt,metadata,cloth,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JCvJCreS3fRfWUsKFuMSJWff8JRXPm1MeVeexvtxzyg9/image.png
2000,WE GOTTA TURN ON TNE POWER!,rapidocr,visible_text,9,False,surreal-prop;visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J5ffoh6E2yDUW5X8nggQrkPs4dHz8UskQkHP7qRdzGFS/image.png
6403,WE GOTTA TURNON HE POWER!,rapidocr,visible_text,9,False,surreal-prop;visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HbUUUc2WRtMixt5GQHmVTg146NKiddMFDmKbsuejx7xe/image.png
9031,WEGOTTA TURN ON THE POWER!,rapidocr,visible_text,9,False,surreal-prop;visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HYsfLBH6KU9Ef7cvPXzE1k9MRsnDZ8RE4vY4PtQ81KDL/image.png
4321,WHAL VBE DO I GIVE OFF ?,rapidocr,visible_text,9,False,visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JDaX8d6QVqKw3RSSMdCsQGibKsWHhozAFbtHsCpdNd5T/image.png
9104,WHAT VIBE DO I GIVE OFF ?,rapidocr,visible_text,9,False,npc-bark;visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HuBanCpS62FPXf78Bq5J7gUD38S2c7PzGsq3PzgGUobS/image.png
3916,yall dont fuck with music like i do,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hez4GCKWTgiBXd3bqh2RVZ3zgMcjsSPSd432ZWYcjNkn/image.png
2187,yall dont fuck with music like i do,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J5CysTTJHNb7pxtKfgepi7L2rYEiNiyBEKsjrwJe8JTX/image.png
7852,yall dont fuck with music like i do,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J9dEcA1LSc3Apae33WMzr6sewty673uQK3noEJfDuwhN/image.png
8892,yo brother,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HPXwGGiHcDqdMzj3cqPtfci7CWfNihmHFCCe8TbUkVrV/image.png
1161,yo brother,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUp1HEdwdj5hSwKQ5YwRjzYvc9jJpiGrx4d7U1TF7cGv/image.png
4418,yo brother,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Ha3utiJGeuUNBNuZ65ZGJVo5jE3FL3diwW9Brz6zPjqs/image.png
8367,yo brother,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J2YdfSYRMqdMGudStVLfoJJH13prjyhXAuiUN4nkMPhe/image.png
9526,yo brother,metadata,overlay,9,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J3zaiYmRsqihHA1a4bPv7NdqAwmXLNEdWN2nkZFP84VC/image.png
6511,"""CONSCIOUSNESS ENERGY GRID",rapidocr,visible_text,8,False,visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HnBtqd27cwdcYFjh6A5HsNF1hyknaUvwBPxZCSLpyjvJ/image.png
3044,100 emoji hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HLtpU1dZC4q5oCJ3cL54w1MmAcBjoTs59UH8e8YfmYm3/image.png
6849,100 emoji hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HrfuHuoyMmtjiQaLptFEdgKwGX6XjsfHkxFSRqa7e6vb/image.png
7543,100 emoji hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J9Pj4e2sAxNspcc3naE4sgKtVFdjnB68EFjoRQTsQaJE/image.png
9175,1930s bw cartoon,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HpSkAkiFN8Z3VUTt8VRFucKWn7BEBRrHwyUBsBWcznsb/image.png
5547,"410 757,864.530. SLUDGE BURNED",rapidocr,visible_text,8,False,visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUbiRdPbuSbXwe8rH6i4wnQsMoGA1ZyWBXoMQx9tRn4c/image.png
8292,"410,7 57 864 530 SLUDGE BURNEC",rapidocr,visible_text,8,False,visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HYmEbbja5AL6reDvfcrJJUTgXL8r7Ebwt4a9CDuNTzmb/image.png
3570,aborted drifella,metadata,left_hand,8,False,surreal-prop;metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J7pc5HTz7AWyAbYdr4nzHBzaHrrLTYhAo6u86SuKnENA/image.png
4039,airbrush hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUH4XeuiPtcmDHjbF1swn4CfCwmcA35sky2DXtJtN3yY/image.png
3772,airbrush hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HkjqrSiDT9M15A5eVMxKRRsGB2UNmoH4SWbgtJYdtmu8/image.png
213,airbrush hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HmW3PYvZBUN9maocWfUK54denSKb5JUJ8N47czWUbs26/image.png
8441,airbrush hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HsApwFrgWtohcSLvGrymEkrJ8L96f7CAdWvpx5859puH/image.png
6018,airbrush hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J72NUtHTPr8CE1ShW4Vvq2bUSvjZUmPCFirPJxLbgLxV/image.png
8309,akira black and gray,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVnHyk6MwfPkW3TYrhXzFA3xqmaXBPB4UtEcLwcLvwPG/image.png
4330,akira black and gray,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HdgM6yeWPagfWVTrkkAZZzAepTjFfxeyfyebbLs8uEa2/image.png
2913,akira black and gray,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hwainp7mpNruXj65DBwweZJrprsAnJ3uYDbPTn6JmQUK/image.png
8367,akira black and gray,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J2YdfSYRMqdMGudStVLfoJJH13prjyhXAuiUN4nkMPhe/image.png
495,apocolyptic hazmat head,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hk5Yy9sfCxJHt14XPMkvWwJzgnEgErteKhSqCXMdo6wE/image.png
6511,apocolyptic hazmat head,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HnBtqd27cwdcYFjh6A5HsNF1hyknaUvwBPxZCSLpyjvJ/image.png
6622,apocolyptic hazmat head,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JDKSdFvGwHky4AeM5xz3qK6AMN13h2itm8yS5rATMZYC/image.png
8421,ashley wood sketch,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HPaSwikoWTiiMhbvQJpU8jATGFe1ByJDLhV2NTMVEuTv/image.png
1453,ashley wood sketch,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hoia1Hxr2iAD3Ec9bWphdL6KSzN2NyRisdzuBjBFAznz/image.png
6493,ashley wood sketch,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JADxehs9mPmgvGL9uL4bD1rg1E8cGCnAdtjGcg24s6oj/image.png
5966,aura crown of thorns,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HM462JWdDVz6dfwEjdBYcny3VbQzzAq4sbcBTZugJRaL/image.png
5623,aura crown of thorns,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgXrdueYxrDw792JBQwKmr6S22oBnz3zjTj8Gmn2nBkv/image.png
9156,aura crown of thorns,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J1RwLri1nZtbyRXPzbcrf1Ck24QCkxgvNLigen5qZuUt/image.png
4821,aura ear muffs,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWo3RHKoMorp7rS12FANdWRtKtZxETBr4jEyMyTtReqy/image.png
4743,aura ear muffs,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgdwv9rQvYg9mdAwZXgsF7sWnb8UAMtANC2Ne7pagPq7/image.png
8367,aura ear muffs,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J2YdfSYRMqdMGudStVLfoJJH13prjyhXAuiUN4nkMPhe/image.png
2375,aura ear muffs,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J3DMW3GNG2oTUsFa1XbGJNccf9VLtncYfmnReZPWbeUa/image.png
7872,aura ear muffs,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J9ZTe9zmVaFjG8hLjUeb2otkyKih4urknqS8AgP1qb3R/image.png
9096,bacon doorway,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J5TKzaBSFhqqiVwS7R4fFHqzhS9rMR3jJnNJAPts9gpY/image.png
5929,bacon figures,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgvSKJbR75reSQJYMPtafbH5zT3toSUXBSJwr4dpaUzG/image.png
4047,bacon figures,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HzQLAjmBu6VrL7eaNdMjkyo9mXzNVJq5ajtEL8Prqzz7/image.png
7319,bacon fist fight,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWMoJ3R315jrccFoPPvN5edmrjaFCQVNjXAtT9EwubPG/image.png
5901,bacon fist fight,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J3XyYorwiYxGNJSodTMRt4bXuT1jwwfQZDtNkLjg7c7h/image.png
7546,bacon fist fight,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J5BDVqsXYZJYwkcVpMgmWoYmGpNdtGEs2nw9Z5qqyTuD/image.png
33,bacon ghost 2,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUKaahgkG9USsaApi8bGrFSqhngsRPAtbgFNMWbXn1nM/image.png
9707,bacon ghost 2,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JAoVqPai5kYyDrgz93to8ZdojDNYfEd1Z3uSsW3HMjcQ/image.png
5863,bacon priest,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HYtb4Ef7jKgm7efaGTaisAFfWDuvsvw8m5erm9nEr9EK/image.png
4172,bacon priest,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HtMupiqBGZe5DnTm4Qr83FeDwEi2e417VnPU64iFX6yZ/image.png
